canonical_note,note_ko,translated_at,model
cognassier flower,모과꽃,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
curly mint,컬리 민트,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
elimi phillipines,필리핀 엘레미,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
green mandarin from calabre,칼라브리아산 그린 만다린,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
petitgrain paraguay,파라과이 프티그레인,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
absolu osmanthus china,중국 오스만투스 앱솔루트,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
nagarmotha india,인도 나가르모타,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
cedarwood from atlas,아틀라스 시더우드,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
essential oil oudh laos,라오스 우드 에센셜 오일,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
sicilian citron,시칠리아 시트론,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
bouquet of white flowers,화이트 플라워 부케,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
absolutes of egyptian jasmin flowers and moroccan roses,이집트 자스민 꽃과 모로코 장미 앱솔루트,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
light woods,라이트 우드,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
bergamont,베르가못,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
and petitgrain,프티그레인,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
bergamot from calabria,칼라브리아산 베르가못,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
indonesian cloves,인도네시아 클로브,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
rum extract,럼 추출물,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
vanilla absolute from madagascar,마다가스카르산 바닐라 앱솔루트,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
vetyver from bourbon,부르봉산 베티버,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
ciste labdanum,시스투스 라다넘,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
absolute sage,세이지 앱솔루트,2026-09-24T03:35:36.175155+00:00,gpt-5.6-luna
green moss,그린 모스,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
absolute vanilla,바닐라 앱솔루트,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
absolute tonka bean,통카빈 앱솔루트,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
cistus labadanum,시스투스 라다넘,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
evanescent musk,에바네슨트 머스크,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
light wind,산들바람,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
linen flower,리넨 플라워,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
calisson,칼리송,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
bergamot calabria,칼라브리아 베르가못,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
orange water,오렌지 워터,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
iris butter absolute,아이리스 버터 앱솔루트,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
caramelized sugar,캐러멜라이즈드 슈거,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
coconut flesh,코코넛 과육,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
prune absolute,프룬 앱솔루트,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
crystallized peach,크리스털라이즈드 피치,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
cinnamon bark oil,시나몬 바크 오일,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
ambrette seeds absolute,암브레트 씨드 앱솔루트,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
rose damascus,다마스크 로즈,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
australian sandalwood oil,오스트레일리안 샌달우드 오일,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
oakmoss extract,오크모스 추출물,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
vetiver java oil,자바 베티버 오일,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
clear woods,클리어 우드,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
vanilla extract,바닐라 추출물,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
martinican rum absolute,마르티니크 럼 앱솔루트,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
dried fruits accord,드라이드 프루츠 어코드,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
javanese nutmeg oil,자바산 넛맥 오일,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
oakmoss absolute and styrax balm,오크모스 앱솔루트 & 스티락스 밤,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
sweet brazilian orange,스위트 브라질리안 오렌지,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
madagascan vanilla,마다가스카르 바닐라,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
marine accords,마린 어코드,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
bitter sicilian orange,비터 시칠리안 오렌지,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
philippine elemi oil,필리핀 엘레미 오일,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
per 1 balsam,페루 발삼,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
tol 1 balsam,톨루 발삼,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
benzoin from siam,시암 벤조인,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
cocoa poudre,코코아 파우더,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
mediterranean herbs,지중해 허브,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
rondeletia,론델레티아,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
pear accord,페어 어코드,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
lime blossom,라임 블라썸,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
ylang-ylang madagascar,마다가스카르 일랑일랑,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
mirabelle plum,미라벨 플럼,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
vetiver haiti,아이티 베티버,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
cedar virginia,버지니아 시더,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
licorice wood,리코리스 우드,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
ivy greens,아이비 그린,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
galbanumb,갈바눔,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
fresh tangerine blossom,프레시 탠저린 블라썸,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
natural mimosa,내추럴 미모사,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
oak wood,오크 우드,2026-09-24T03:35:45.798921+00:00,gpt-5.6-luna
kelp,켈프,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
notes of sea air and essences of fruit,바다 공기와 과일 에센스 노트,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
sicilian orange,시칠리아 오렌지,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
myrrh and musk,몰약과 머스크,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
sedum,세덤,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
cold metal,차가운 메탈,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
ice,아이스,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
buckskin,벅스킨,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
mediterranean citrus,지중해 시트러스,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
lysilang,리실랑,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
rare woods,레어 우드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
castoreum and vanilla,캐스토리움과 바닐라,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
shiso leaves,차조기 잎,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
white freesia,화이트 프리지아,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
soft chalk accord,소프트 초크 어코드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
ozonic effect,오조닉 효과,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
metallic effect,메탈릭 효과,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
gurjum wood,구르줌 우드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
old wood effect,올드 우드 효과,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
resinoid opoponax,오포포낙스 레지노이드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
absolu tonka bean,통카빈 앱솔루트,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
rose japonica,일본 장미,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
littoral moss,해안 이끼,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
essence of turkish rose,터키 장미 에센스,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
a violet-iris accord,바이올렛-아이리스 어코드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
coriander essence,코리앤더 에센스,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
black pepper and musk,블랙 페퍼와 머스크,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
blackcurrant-buds,블랙커런트 버드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
rose from damask,다마스크 장미,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
oakmoss and cocktail of muscs,오크모스와 머스크 칵테일,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
calabrese bergamot,칼라브리아 베르가못,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
florida orange,플로리다 오렌지,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
southern italian neroli,남부 이탈리아 네롤리,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
paraguayan petitgrain,파라과이 쁘띠그랭,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
oranges,오렌지,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
earl grey tea,얼그레이 티,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
black coconut,블랙 코코넛,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
night queen,나이트 퀸,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
tiger lily,타이거 릴리,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
fleur de sel accord vetiver oil fraction,플뢰르 드 셀 어코드와 베티버 오일 프랙션,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
geranium from south africa,남아프리카 제라늄,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
persian galbanum,페르시안 갈바넘,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
birch leaves,자작나무 잎,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
clean musk,클린 머스크,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
oolang tea,우롱차,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
blond leather,블론드 레더,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
moroccan orange flower,모로코 오렌지 플라워,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
light wood,라이트 우드,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
red mandarine,레드 만다린,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
lemongrass essential oil,레몬그라스 에센셜 오일,2026-09-24T03:35:53.375296+00:00,gpt-5.6-luna
violet flower,바이올렛 플라워,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
and gardenia,가드니아,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
west indian sandalwood,서인도산 샌달우드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
owari mandarin,오와리 만다린,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
amyris wood,아미리스 우드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
apricot tree flower,살구나무 꽃,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
narcissus and patchouli,나르시서스와 패출리,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
cinnamon and patchouli,시나몬과 패출리,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
magnolia bud,목련 봉오리,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
schinus molle pink peppercorn,스키누스 몰레 핑크 페퍼콘,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
tiar absolute,티아레 앱솔루트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
sandalwood and cashmeran,샌달우드와 캐시메란,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
leather note,가죽 노트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
vanilla and tonka bean,바닐라와 통카빈,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
crisp fruit,크리스프 프루트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
orange zest from italy,이탈리아산 오렌지 제스트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
daffodils from france,프랑스산 수선화,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
tonkin rice,통킨 라이스,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
sicilian white bergamot,시칠리아산 화이트 베르가못,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
tropical wood,트로피컬 우드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
greengage plum,그린게이지 플럼,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
white carnations,화이트 카네이션,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
verbena from india,인도산 버베나,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
oud note,오드 노트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
opoponax and myrrh,오포포낙스와 몰약,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
bay berry,베이베리,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
vanilla and orris,바닐라와 오리스,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
kenyan myrrh,케냐산 몰약,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
ethiopian opoponax,에티오피아산 오포포낙스,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
moroccan cypress,모로코산 사이프러스,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
goa sandalwood,고아 샌달우드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
green mandarine,그린 만다린,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
black currant leaves and bulgarian rose,블랙커런트 잎과 불가리안 로즈,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
orange tree leaves,오렌지 나뭇잎,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
red pepper berries,레드 페퍼 베리,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
bitter orange leaves,비터 오렌지 잎,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
amber and animalic notes,앰버와 애니멀릭 노트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
iode accord,요오드 어코드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
adrenaline accord,아드레날린 어코드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
blood accord,블러드 어코드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
sandalwood and opoponax,샌달우드와 오포포낙스,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
amber solar accord,솔라 앰버 어코드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
patchouli fraction,패출리 프랙션,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
heather,헤더,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
fruity note,프루티 노트,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
bush peach blossoms,부시 피치 블라썸,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
amber and palisander,앰버와 팔리산더,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
sandalwood of mysore,마이소르 샌달우드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
white chinese osmanthus,화이트 차이니즈 오스만투스,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
banana wood,바나나 우드,2026-09-24T03:36:06.690093+00:00,gpt-5.6-luna
hay sugar,건초와 설탕,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
rose and sandalwood,장미와 샌달우드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
chinese cinnamon,중국 계피,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
immortale,이모르텔,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
math,수학,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
hints of island vanilla orchid,섬 바닐라 난초의 은은한 향,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
spicy cardamom,스파이시 카다멈,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
green galbanum,그린 갈바눔,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
spicy ginger,스파이시 진저,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
lime and lavender,라임과 라벤더,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
musk and black pepper,머스크와 블랙 페퍼,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
nectarine and green foliage,넥타린과 그린 포리지,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
amber and vanilla,앰버와 바닐라,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
bourbon black pepper,버번 블랙 페퍼,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
yuzu fruit,유자,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
english clove rose,잉글리시 클로브 로즈,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
ciara wood,키아라 우드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
lavender and sage geranium and coffee absolute,"라벤더, 세이지, 제라늄과 커피 앱솔루트",2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
frankincense and myrrh,유향과 몰약,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
crystallized date,결정화된 대추야자,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
orange and prune,오렌지와 프룬,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
egyptian cumin,이집트 쿠민,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
carob,캐롭,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
madagascar vanilla absolute,마다가스카르 바닐라 앱솔루트,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
wood of orange,오렌지 우드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
cinchona bark,키나나무 껍질,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
sky aldehydes,스카이 알데하이드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
black olive,블랙 올리브,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
coal roasted chestnuts,숯불에 구운 밤,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
autumn leaves,가을 낙엽,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
french straw,프렌치 스트로,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
poppy,포피,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
candied ginger,캔디드 진저,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
and dark cocoa,다크 코코아,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
orange blossoms,오렌지 블라썸,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
royal jelly,로열 젤리,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
oudh wood,오우드 우드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
castor,피마자,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
cystus ladaniferus,시스투스 라다니페루스,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
touch of spices,은은한 스파이스,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
powdery orris,파우더리 오리스,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
lemon murcia from spain,스페인 무르시아 레몬,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
licorice bark,감초 껍질,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
spider orchid,스파이더 오키드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
mandarin oil,만다린 오일,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
pomerose,포메로즈,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
australian coachwood,오스트레일리아 코치우드,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
roses from grasse and arabia,그라스와 아라비아산 장미,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
hibiscus from guinea,기니산 히비스커스,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
cedrat citron,세드라 시트론,2026-09-24T03:36:17.168160+00:00,gpt-5.6-luna
figs,무화과,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
citrus peel,시트러스 필,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
hibiscus seeds,히비스커스 씨드,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
tuscan iris powder,토스카나 아이리스 파우더,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
black vanilla absolute,블랙 바닐라 앱솔루트,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
caramelized benzoin,캐러멜라이즈드 벤조인,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
coconut oil,코코넛 오일,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
chinese tea,차이니즈 티,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
smoked wood,스모크드 우드,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
amalfi lemon,아말피 레몬,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
sicilian broom flower,시칠리아 브룸 플라워,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
cacao cream,카카오 크림,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
fresh-cut grass,갓 베어낸 풀,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
hazel wood,헤이즐 우드,2026-09-24T03:36:25.122135+00:00,gpt-5.6-luna
